product_vendor,product_name,product_canonical,api_provider_canonical,support_scope,model_name,aa_slug,aa_release_date,model_source,notes,product_url
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 2.5 Flash-Lite Preview (Sep '25) (Reasoning),gemini-2-5-flash-lite-preview-09-2025-reasoning,2025-09-08,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 2.5 Flash Preview (Sep '25) (Non-reasoning),gemini-2-5-flash-preview-09-2025,2025-09-25,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 2.5 Flash Preview (Sep '25) (Reasoning),gemini-2-5-flash-preview-09-2025-reasoning,2025-09-25,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 2.5 Flash-Lite Preview (Sep '25) (Non-reasoning),gemini-2-5-flash-lite-preview-09-2025,2025-09-25,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 3 Pro Preview (high),gemini-3-pro,2025-11-18,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 3 Pro Preview (low),gemini-3-pro-low,2025-11-18,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 3 Flash Preview (Non-reasoning),gemini-3-flash,2025-12-17,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 3 Flash Preview (Reasoning),gemini-3-flash-reasoning,2025-12-17,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,google,recent_6_months_models,Gemini 3.1 Pro Preview,gemini-3-1-pro-preview,2026-02-19,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,microsoft_azure,recent_6_months_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5 Codex (high),gpt-5-codex,2025-09-23,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.1 (Non-reasoning),gpt-5-1-non-reasoning,2025-11-13,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.1 (high),gpt-5-1,2025-11-13,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.1 Codex (high),gpt-5-1-codex,2025-11-13,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.1 Codex mini (high),gpt-5-1-codex-mini,2025-11-13,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.2 (Non-reasoning),gpt-5-2-non-reasoning,2025-12-11,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.2 (medium),gpt-5-2-medium,2025-12-11,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.2 (xhigh),gpt-5-2,2025-12-11,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openai,recent_6_months_models,GPT-5.2 Codex (xhigh),gpt-5-2-codex,2025-12-11,aa_llm_models_processed_current,,https://roocode.com/
Roo Code,Roo Code,roo_code,openrouter,recent_6_months_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://roocode.com/
Roo Code,Roo Code,roo_code,roo_code,own_all_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://roocode.com/
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Max (Preview),qwen3-max-preview,2025-09-05,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Next 80B A3B (Reasoning),qwen3-next-80b-a3b-reasoning,2025-09-11,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Next 80B A3B Instruct,qwen3-next-80b-a3b-instruct,2025-09-11,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Omni 30B A3B (Reasoning),qwen3-omni-30b-a3b-reasoning,2025-09-22,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Omni 30B A3B Instruct,qwen3-omni-30b-a3b-instruct,2025-09-22,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Max,qwen3-max,2025-09-23,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 235B A22B (Reasoning),qwen3-vl-235b-a22b-reasoning,2025-09-23,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 235B A22B Instruct,qwen3-vl-235b-a22b-instruct,2025-09-23,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 30B A3B (Reasoning),qwen3-vl-30b-a3b-reasoning,2025-10-03,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 30B A3B Instruct,qwen3-vl-30b-a3b-instruct,2025-10-03,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 4B (Reasoning),qwen3-vl-4b-reasoning,2025-10-14,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 4B Instruct,qwen3-vl-4b-instruct,2025-10-14,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 8B (Reasoning),qwen3-vl-8b-reasoning,2025-10-14,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 8B Instruct,qwen3-vl-8b-instruct,2025-10-14,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 32B (Reasoning),qwen3-vl-32b-reasoning,2025-10-21,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 VL 32B Instruct,qwen3-vl-32b-instruct,2025-10-21,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Max Thinking (Preview),qwen3-max-thinking-preview,2025-11-03,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Max Thinking,qwen3-max-thinking,2026-01-26,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3 Coder Next,qwen3-coder-next,2026-02-03,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3.5 397B A17B (Non-reasoning),qwen3-5-397b-a17b-non-reasoning,2026-02-16,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,alibaba,recent_6_months_models,Qwen3.5 397B A17B (Reasoning),qwen3-5-397b-a17b,2026-02-16,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,deepseek,recent_6_months_models,DeepSeek V3.1 Terminus (Non-reasoning),deepseek-v3-1-terminus,2025-09-22,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,deepseek,recent_6_months_models,DeepSeek V3.1 Terminus (Reasoning),deepseek-v3-1-terminus-reasoning,2025-09-22,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,deepseek,recent_6_months_models,DeepSeek V3.2 Exp (Non-reasoning),deepseek-v3-2-0925,2025-09-29,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,deepseek,recent_6_months_models,DeepSeek V3.2 Exp (Reasoning),deepseek-v3-2-reasoning-0925,2025-09-29,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,deepseek,recent_6_months_models,DeepSeek V3.2 (Non-reasoning),deepseek-v3-2,2025-12-01,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,deepseek,recent_6_months_models,DeepSeek V3.2 (Reasoning),deepseek-v3-2-reasoning,2025-12-01,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,deepseek,recent_6_months_models,DeepSeek V3.2 Speciale,deepseek-v3-2-speciale,2025-12-01,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,minimax,recent_6_months_models,MiniMax-M2,minimax-m2,2025-10-26,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,minimax,recent_6_months_models,MiniMax-M2.1,minimax-m2-1,2025-12-23,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,minimax,recent_6_months_models,MiniMax-M2.5,minimax-m2-5,2026-02-12,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,moonshot,recent_6_months_models,Kimi K2 0905,kimi-k2-0905,2025-09-05,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,moonshot,recent_6_months_models,Kimi Linear 48B A3B Instruct,kimi-linear-48b-a3b-instruct,2025-10-30,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,moonshot,recent_6_months_models,Kimi K2 Thinking,kimi-k2-thinking,2025-11-06,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,moonshot,recent_6_months_models,Kimi K2.5 (Non-reasoning),kimi-k2-5-non-reasoning,2026-01-27,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,moonshot,recent_6_months_models,Kimi K2.5 (Reasoning),kimi-k2-5,2026-01-27,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,siliconflow,own_all_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,tencent,recent_6_months_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.6 (Non-reasoning),glm-4-6,2025-09-30,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.6 (Reasoning),glm-4-6-reasoning,2025-09-30,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.6V (Non-reasoning),glm-4-6v,2025-12-08,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.6V (Reasoning),glm-4-6v-reasoning,2025-12-08,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.7 (Non-reasoning),glm-4-7-non-reasoning,2025-12-22,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.7 (Reasoning),glm-4-7,2025-12-22,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.7-Flash (Non-reasoning),glm-4-7-flash-non-reasoning,2026-01-19,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-4.7-Flash (Reasoning),glm-4-7-flash,2026-01-19,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-5 (Non-reasoning),glm-5-non-reasoning,2026-02-11,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
SiliconFlow,SiliconCloud API,siliconflow,z_ai,recent_6_months_models,GLM-5 (Reasoning),glm-5,2026-02-11,aa_llm_models_processed_current,,https://docs.siliconflow.com/en/api-reference/models/get-model-list
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Non-reasoning),claude-4-5-sonnet,2025-09-29,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,Claude 4.5 Sonnet (Reasoning),claude-4-5-sonnet-thinking,2025-09-29,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,Claude 4.5 Haiku (Non-reasoning),claude-4-5-haiku,2025-10-15,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,Claude 4.5 Haiku (Reasoning),claude-4-5-haiku-reasoning,2025-10-15,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,Claude Opus 4.5 (Non-reasoning),claude-opus-4-5,2025-11-24,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,Claude Opus 4.5 (Reasoning),claude-opus-4-5-thinking,2025-11-24,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,"Claude Opus 4.6 (Adaptive Reasoning, Max Effort)",claude-opus-4-6-adaptive,2026-02-05,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,"Claude Opus 4.6 (Non-reasoning, High Effort)",claude-opus-4-6,2026-02-05,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Adaptive Reasoning, Max Effort)",claude-sonnet-4-6-adaptive,2026-02-17,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, High Effort)",claude-sonnet-4-6,2026-02-17,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,anthropic,recent_6_months_models,"Claude Sonnet 4.6 (Non-reasoning, Low Effort)",claude-sonnet-4-6-non-reasoning-low-effort,2026-02-17,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 2.5 Flash-Lite Preview (Sep '25) (Reasoning),gemini-2-5-flash-lite-preview-09-2025-reasoning,2025-09-08,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 2.5 Flash Preview (Sep '25) (Non-reasoning),gemini-2-5-flash-preview-09-2025,2025-09-25,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 2.5 Flash Preview (Sep '25) (Reasoning),gemini-2-5-flash-preview-09-2025-reasoning,2025-09-25,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 2.5 Flash-Lite Preview (Sep '25) (Non-reasoning),gemini-2-5-flash-lite-preview-09-2025,2025-09-25,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 3 Pro Preview (high),gemini-3-pro,2025-11-18,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 3 Pro Preview (low),gemini-3-pro-low,2025-11-18,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 3 Flash Preview (Non-reasoning),gemini-3-flash,2025-12-17,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 3 Flash Preview (Reasoning),gemini-3-flash-reasoning,2025-12-17,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,google,recent_6_months_models,Gemini 3.1 Pro Preview,gemini-3-1-pro-preview,2026-02-19,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,meta,recent_6_months_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Magistral Small 1.2,magistral-small-2509,2025-09-17,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Magistral Medium 1.2,magistral-medium-2509,2025-09-18,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Ministral 3 14B,ministral-3-14b,2025-12-02,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Ministral 3 3B,ministral-3-3b,2025-12-02,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Ministral 3 8B,ministral-3-8b,2025-12-02,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Mistral Large 3,mistral-large-3,2025-12-02,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Devstral 2,devstral-2,2025-12-09,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,mistral,recent_6_months_models,Devstral Small 2,devstral-small-2,2025-12-09,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5 Codex (high),gpt-5-codex,2025-09-23,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.1 (Non-reasoning),gpt-5-1-non-reasoning,2025-11-13,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.1 (high),gpt-5-1,2025-11-13,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.1 Codex (high),gpt-5-1-codex,2025-11-13,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.1 Codex mini (high),gpt-5-1-codex-mini,2025-11-13,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.2 (Non-reasoning),gpt-5-2-non-reasoning,2025-12-11,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.2 (medium),gpt-5-2-medium,2025-12-11,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.2 (xhigh),gpt-5-2,2025-12-11,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,openai,recent_6_months_models,GPT-5.2 Codex (xhigh),gpt-5-2-codex,2025-12-11,aa_llm_models_processed_current,,https://www.tabnine.com/pricing/
Tabnine,Tabnine,tabnine,tabnine,own_all_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://www.tabnine.com/pricing/
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5 Codex (high),gpt-5-codex,2025-09-23,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.1 (Non-reasoning),gpt-5-1-non-reasoning,2025-11-13,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.1 (high),gpt-5-1,2025-11-13,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.1 Codex (high),gpt-5-1-codex,2025-11-13,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.1 Codex mini (high),gpt-5-1-codex-mini,2025-11-13,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.2 (Non-reasoning),gpt-5-2-non-reasoning,2025-12-11,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.2 (medium),gpt-5-2-medium,2025-12-11,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.2 (xhigh),gpt-5-2,2025-12-11,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,openai,recent_6_months_models,GPT-5.2 Codex (xhigh),gpt-5-2-codex,2025-12-11,aa_llm_models_processed_current,,https://cloud.tencent.com/document/product/1729/97730
Tencent Cloud,Tencent Hunyuan API,tencent,tencent,own_all_models,,,,aa_llm_models_processed_current,no_model_found_in_current_snapshot,https://cloud.tencent.com/document/product/1729/97730
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Max (Preview),qwen3-max-preview,2025-09-05,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Next 80B A3B (Reasoning),qwen3-next-80b-a3b-reasoning,2025-09-11,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Next 80B A3B Instruct,qwen3-next-80b-a3b-instruct,2025-09-11,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Omni 30B A3B (Reasoning),qwen3-omni-30b-a3b-reasoning,2025-09-22,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Omni 30B A3B Instruct,qwen3-omni-30b-a3b-instruct,2025-09-22,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Max,qwen3-max,2025-09-23,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 235B A22B (Reasoning),qwen3-vl-235b-a22b-reasoning,2025-09-23,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 235B A22B Instruct,qwen3-vl-235b-a22b-instruct,2025-09-23,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 30B A3B (Reasoning),qwen3-vl-30b-a3b-reasoning,2025-10-03,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 30B A3B Instruct,qwen3-vl-30b-a3b-instruct,2025-10-03,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 4B (Reasoning),qwen3-vl-4b-reasoning,2025-10-14,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 4B Instruct,qwen3-vl-4b-instruct,2025-10-14,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 8B (Reasoning),qwen3-vl-8b-reasoning,2025-10-14,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 8B Instruct,qwen3-vl-8b-instruct,2025-10-14,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 32B (Reasoning),qwen3-vl-32b-reasoning,2025-10-21,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 VL 32B Instruct,qwen3-vl-32b-instruct,2025-10-21,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Max Thinking (Preview),qwen3-max-thinking-preview,2025-11-03,aa_llm_models_processed_current,,https://docs.together.ai/
Together AI,Together API,together,alibaba,recent_6_months_models,Qwen3 Max Thinking,qwen3-max-thinking,2026-01-26,aa_llm_models_processed_current,,https://docs.together.ai/
