record_date,merge_key,match_confidence,has_aa,has_or,aa_name,aa_slug,or_name,or_id,or_canonical_slug,aa_idx,or_idx,match_score,match_key,match_reason,aa_primary_key,aa_id,aa_release_date,aa_median_output_tokens_per_second,aa_median_time_to_first_token_seconds,aa_median_time_to_first_answer_token,aa_source_endpoint,aa_model_creator_id,aa_model_creator_name,aa_model_creator_slug,aa_evaluations_artificial_analysis_intelligence_index,aa_evaluations_artificial_analysis_coding_index,aa_evaluations_artificial_analysis_math_index,aa_evaluations_mmlu_pro,aa_evaluations_gpqa,aa_evaluations_hle,aa_evaluations_livecodebench,aa_evaluations_scicode,aa_evaluations_math_500,aa_evaluations_aime,aa_evaluations_aime_25,aa_evaluations_ifbench,aa_evaluations_lcr,aa_evaluations_terminalbench_hard,aa_evaluations_tau2,aa_pricing_price_1m_blended_3_to_1,aa_pricing_price_1m_input_tokens,aa_pricing_price_1m_output_tokens,aa_elo,aa_rank,aa_ci95,aa_appearances,aa_aliases,aa_core_key,or_primary_key,or_hugging_face_id,or_created,or_description,or_context_length,or_per_request_limits,or_supported_parameters,or_expiration_date,or_architecture_modality,or_architecture_input_modalities,or_architecture_output_modalities,or_architecture_tokenizer,or_architecture_instruct_type,or_pricing_prompt,or_pricing_completion,or_pricing_image,or_pricing_audio,or_pricing_internal_reasoning,or_pricing_input_cache_read,or_pricing_input_cache_write,or_top_provider_context_length,or_top_provider_max_completion_tokens,or_top_provider_is_moderated,or_default_parameters_temperature,or_default_parameters_top_p,or_default_parameters_frequency_penalty,or_pricing_web_search,or_pricing_request,or_default_parameters,or_aliases,or_core_key
2026-02-23,deepseek-r1,low,True,True,DeepSeek R1 0528 (May '25),deepseek-r1,DeepSeek: R1,deepseek/deepseek-r1,deepseek/deepseek-r1,60.0,54.0,1,deepseek-r1,alias_overlap,deepseek-r1,a83f84b3-473a-4276-9ae1-8909da723159,2025-05-28,0.0,0.0,0.0,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,27.0,24.0,76.0,0.849,0.813,0.149,0.77,0.403,0.983,0.893,0.76,0.396,0.547,0.159,0.365,2.362,1.35,4.2,,,,,a83f84b3-473a-4276-9ae1-8909da723159|a83f84b3-473a-9ae1-8909da723159|deepseek-r1|deepseek-r1-0528-may-25,deepseek-r1,deepseek/deepseek-r1,deepseek-ai/DeepSeek-R1,1737381095.0,"DeepSeek R1 is here: Performance on par with [OpenAI o1](/openai/o1), but open-sourced and with fully open reasoning tokens. It's 671B parameters in size, with 37B active in an inference pass.

Fully open-source model & [technical report](https://api-docs.deepseek.com/news/news250120).

MIT licensed: Distill & commercialize freely!",64000.0,,"[""frequency_penalty"",""include_reasoning"",""max_tokens"",""presence_penalty"",""reasoning"",""repetition_penalty"",""seed"",""stop"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,deepseek-r1,0.0000007,0.0000025,,,,,,64000.0,16000.0,False,,,,,,,deepseek-r1|deepseek/deepseek-r1|r1,r1
2026-02-23,deepseek-r1-distill-llama-70b,medium,True,True,DeepSeek R1 Distill Llama 70B,deepseek-r1-distill-llama-70b,DeepSeek: R1 Distill Llama 70B,deepseek/deepseek-r1-distill-llama-70b,deepseek/deepseek-r1-distill-llama-70b,62.0,56.0,5,deepseek-r1-distill-llama-70b,alias_overlap,deepseek-r1-distill-llama-70b,4a845d7b-a52d-43bb-80b7-b58c7a0c155e,2025-01-20,56.779,0.791,36.015,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,16.0,11.4,53.7,0.795,0.402,0.061,0.266,0.312,0.935,0.67,0.537,0.276,0.11,0.015,0.219,0.875,0.7,1.05,,,,,4a845d7b-a52d-43bb-80b7-b58c7a0c155e|deepseek-r1-distill-llama-70b,deepseek-r1-distill-llama-70b,deepseek/deepseek-r1-distill-llama-70b,deepseek-ai/DeepSeek-R1-Distill-Llama-70B,1737663169.0,"DeepSeek R1 Distill Llama 70B is a distilled large language model based on [Llama-3.3-70B-Instruct](/meta-llama/llama-3.3-70b-instruct), using outputs from [DeepSeek R1](/deepseek/deepseek-r1). The model combines advanced distillation techniques to achieve high performance across multiple benchmarks, including:

- AIME 2024 pass@1: 70.0
- MATH-500 pass@1: 94.5
- CodeForces Rating: 1633

The model leverages fine-tuning from DeepSeek R1's outputs, enabling competitive performance comparable to larger frontier models.",131072.0,,"[""frequency_penalty"",""include_reasoning"",""logit_bias"",""max_tokens"",""min_p"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Llama3,deepseek-r1,0.0000007,0.0000008,,,,,,131072.0,16384.0,False,,,,,,,deepseek-r1-distill-llama-70b|deepseek/deepseek-r1-distill-llama-70b|r1-distill-llama-70b,r1-distill-llama-70b
2026-02-23,deepseek-r1-distill-qwen-32b,medium,True,True,DeepSeek R1 Distill Qwen 32B,deepseek-r1-distill-qwen-32b,DeepSeek: R1 Distill Qwen 32B,deepseek/deepseek-r1-distill-qwen-32b,deepseek/deepseek-r1-distill-qwen-32b,66.0,57.0,5,deepseek-r1-distill-qwen-32b,alias_overlap,deepseek-r1-distill-qwen-32b,df95f83f-5ebb-466a-9d2d-b95efc8c012c,2025-01-20,56.405,0.254,35.712,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,17.2,,63.0,0.739,0.615,0.055,0.27,0.376,0.941,0.687,0.63,0.229,0.097,,,0.27,0.27,0.27,,,,,deepseek-r1-distill-qwen-32b|df95f83f-5ebb-466a-9d2d-b95efc8c012c,deepseek-r1-distill-qwen-32b,deepseek/deepseek-r1-distill-qwen-32b,deepseek-ai/DeepSeek-R1-Distill-Qwen-32B,1738194830.0,"DeepSeek R1 Distill Qwen 32B is a distilled large language model based on [Qwen 2.5 32B](https://huggingface.co/Qwen/Qwen2.5-32B), using outputs from [DeepSeek R1](/deepseek/deepseek-r1). It outperforms OpenAI's o1-mini across various benchmarks, achieving new state-of-the-art results for dense models.\n\nOther benchmark results include:\n\n- AIME 2024 pass@1: 72.6\n- MATH-500 pass@1: 94.3\n- CodeForces Rating: 1691\n\nThe model leverages fine-tuning from DeepSeek R1's outputs, enabling competitive performance comparable to larger frontier models.",32768.0,,"[""frequency_penalty"",""include_reasoning"",""max_tokens"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Qwen,deepseek-r1,0.00000029,0.00000029,,,,,,32768.0,32768.0,False,,,,,,,deepseek-r1-distill-qwen-32b|deepseek/deepseek-r1-distill-qwen-32b|r1-distill-qwen-32b,r1-distill-qwen-32b
2026-02-23,deepseek-v3,medium,True,True,DeepSeek V3 (Dec '24),deepseek-v3,DeepSeek: DeepSeek V3,deepseek/deepseek-chat,deepseek/deepseek-chat-v3,71.0,51.0,9,deepseek-v3,core_name_exact,deepseek-v3,43fc5506-c5ed-4dee-9b85-962bf7ae3986,2024-12-26,0.0,0.0,0.0,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,16.4,16.4,26.0,0.752,0.557,0.036,0.359,0.354,0.887,0.253,0.26,0.348,0.29,0.068,0.228,0.625,0.4,0.89,,,,,43fc5506-c5ed-4dee-9b85-962bf7ae3986|deepseek-v3|deepseek-v3-dec-24,deepseek-v3,deepseek/deepseek-chat-v3,deepseek-ai/DeepSeek-V3,1735241320.0,"DeepSeek-V3 is the latest model from the DeepSeek team, building upon the instruction following and coding abilities of the previous versions. Pre-trained on nearly 15 trillion tokens, the reported evaluations reveal that the model outperforms other open-source models and rivals leading closed-source models.

For model details, please visit [the DeepSeek-V3 repo](https://github.com/deepseek-ai/DeepSeek-V3) for more information, or see the [launch announcement](https://api-docs.deepseek.com/news/news1226).",163840.0,,"[""frequency_penalty"",""max_tokens"",""min_p"",""presence_penalty"",""repetition_penalty"",""response_format"",""seed"",""stop"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,,0.00000032,0.00000089,,,,,,163840.0,163840.0,False,,,,,,,deepseek|deepseek-chat|deepseek-deepseek-v3|deepseek-v3|deepseek/deepseek|deepseek/deepseek-chat|deepseek/deepseek-chat-v3,deepseek-v3
2026-02-23,deepseek-v3,high,True,True,DeepSeek V3 0324,deepseek-v3-0324,DeepSeek: DeepSeek V3 0324,deepseek/deepseek-chat-v3-0324,deepseek/deepseek-chat-v3-0324,72.0,52.0,12,deepseek-v3,core_name_exact,deepseek-v3-0324,75e1c197-f239-4361-a9d6-66dccfead236,2025-03-25,0.0,0.0,0.0,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,21.8,22.0,41.0,0.819,0.655,0.052,0.405,0.358,0.942,0.52,0.41,0.41,0.41,0.152,0.471,1.25,1.195,1.35,,,,,75e1c197-f239-4361-a9d6-66dccfead236|75e1c197-f239-a9d6-66dccfead236|deepseek-v3|deepseek-v3-0324,deepseek-v3,deepseek/deepseek-chat-v3-0324,deepseek-ai/DeepSeek-V3-0324,1742824755.0,"DeepSeek V3, a 685B-parameter, mixture-of-experts model, is the latest iteration of the flagship chat model family from the DeepSeek team.

It succeeds the [DeepSeek V3](/deepseek/deepseek-chat-v3) model and performs really well on a variety of tasks.",163840.0,,"[""frequency_penalty"",""logit_bias"",""logprobs"",""max_tokens"",""min_p"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_logprobs"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,,0.00000019,0.00000087,,,,0.000000095,,163840.0,65536.0,False,,,,,,,deepseek-chat-v3|deepseek-chat-v3-0324|deepseek-deepseek-v3-0324|deepseek-v3|deepseek-v3-0324|deepseek/deepseek-chat-v3|deepseek/deepseek-chat-v3-0324,deepseek-v3
2026-02-23,deepseek-v31,medium,True,True,DeepSeek V3.1 (Non-reasoning),deepseek-v3-1,DeepSeek: DeepSeek V3.1,deepseek/deepseek-chat-v3.1,deepseek/deepseek-chat-v3.1,73.0,53.0,9,deepseek-v31,core_name_exact,deepseek-v3-1,fb65266f-5a7d-403c-85d5-ccdf0d1ca838,2025-08-21,0.0,0.0,0.0,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,28.0,28.4,49.7,0.833,0.735,0.063,0.577,0.367,,,0.497,0.378,0.45,0.242,0.348,0.84,0.56,1.68,,,,,deepseek-v3-1|deepseek-v31|deepseek-v31-non-reasoning|fb65266f-5a7d-403c-85d5-ccdf0d1ca838,deepseek-v31,deepseek/deepseek-chat-v31,deepseek-ai/DeepSeek-V3.1,1755779628.0,"DeepSeek-V3.1 is a large hybrid reasoning model (671B parameters, 37B active) that supports both thinking and non-thinking modes via prompt templates. It extends the DeepSeek-V3 base with a two-phase long-context training process, reaching up to 128K tokens, and uses FP8 microscaling for efficient inference. Users can control the reasoning behaviour with the `reasoning` `enabled` boolean. [Learn more in our docs](https://openrouter.ai/docs/use-cases/reasoning-tokens#enable-reasoning-with-default-config)

The model improves tool use, code generation, and reasoning efficiency, achieving performance comparable to DeepSeek-R1 on difficult benchmarks while responding more quickly. It supports structured tool calling, code agents, and search agents, making it suitable for research, coding, and agentic workflows. 

It succeeds the [DeepSeek V3-0324](/deepseek/deepseek-chat-v3-0324) model and performs well on a variety of tasks.",32768.0,,"[""frequency_penalty"",""include_reasoning"",""logit_bias"",""logprobs"",""max_tokens"",""min_p"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_logprobs"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,deepseek-v3.1,0.00000015,0.00000075,,,,,,32768.0,7168.0,False,,,,,,,deepseek-chat-v31|deepseek-deepseek-v31|deepseek-v31|deepseek/deepseek-chat-v31,deepseek-v31
2026-02-23,deepseek-v31-terminus,medium,True,True,DeepSeek V3.1 Terminus (Non-reasoning),deepseek-v3-1-terminus,DeepSeek: DeepSeek V3.1 Terminus (exacto),deepseek/deepseek-v3.1-terminus:exacto,deepseek/deepseek-v3.1-terminus,75.0,58.0,9,deepseek-v31-terminus,core_name_exact,deepseek-v3-1-terminus,dfb9292d-bc7c-4425-a260-4256217e709f,2025-09-22,0.0,0.0,0.0,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,28.4,31.9,53.7,0.836,0.751,0.084,0.529,0.321,,,0.537,0.412,0.433,0.318,0.371,0.8,0.4,1.68,,,,,deepseek-v3-1-terminus|deepseek-v31-terminus|deepseek-v31-terminus-non-reasoning|dfb9292d-bc7c-4425-a260-4256217e709f|dfb9292d-bc7c-a260-4256217e709f,deepseek-v31-terminus,deepseek/deepseek-v31-terminus,deepseek-ai/DeepSeek-V3.1-Terminus,1758548275.0,"DeepSeek-V3.1 Terminus is an update to [DeepSeek V3.1](/deepseek/deepseek-chat-v3.1) that maintains the model's original capabilities while addressing issues reported by users, including language consistency and agent capabilities, further optimizing the model's performance in coding and search agents. It is a large hybrid reasoning model (671B parameters, 37B active) that supports both thinking and non-thinking modes. It extends the DeepSeek-V3 base with a two-phase long-context training process, reaching up to 128K tokens, and uses FP8 microscaling for efficient inference. Users can control the reasoning behaviour with the `reasoning` `enabled` boolean. [Learn more in our docs](https://openrouter.ai/docs/use-cases/reasoning-tokens#enable-reasoning-with-default-config)

The model improves tool use, code generation, and reasoning efficiency, achieving performance comparable to DeepSeek-R1 on difficult benchmarks while responding more quickly. It supports structured tool calling, code agents, and search agents, making it suitable for research, coding, and agentic workflows. ",163840.0,,"[""frequency_penalty"",""include_reasoning"",""max_tokens"",""min_p"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,deepseek-v3.1,0.00000021,0.00000079,,,,0.000000168,,163840.0,,False,,,,,,,deepseek-deepseek-v31-terminus-exacto|deepseek-v31-terminus|deepseek-v31-terminus-exacto|deepseek-v31-terminusexacto|deepseek/deepseek-v31-terminus|deepseek/deepseek-v31-terminusexacto|exacto,deepseek-v31-terminus
2026-02-23,deepseek-v32,medium,True,True,DeepSeek V3.2 (Non-reasoning),deepseek-v3-2,DeepSeek: DeepSeek V3.2,deepseek/deepseek-v3.2,deepseek/deepseek-v3.2-20251201,77.0,59.0,9,deepseek-v32,core_name_exact,deepseek-v3-2,6d9a176d-feb8-4dac-8872-afe32b31897f,2025-12-01,49.203,1.17,1.17,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,32.1,34.6,59.0,0.837,0.751,0.105,0.593,0.387,,,0.59,0.49,0.39,0.326,0.789,0.315,0.28,0.42,,,,,6d9a176d-feb8-4dac-8872-afe32b31897f|6d9a176d-feb8-4dac-afe32b31897f|deepseek-v3-2|deepseek-v32|deepseek-v32-non-reasoning,deepseek-v32,deepseek/deepseek-v32-20251201,deepseek-ai/DeepSeek-V3.2,1764594642.0,"DeepSeek-V3.2 is a large language model designed to harmonize high computational efficiency with strong reasoning and agentic tool-use performance. It introduces DeepSeek Sparse Attention (DSA), a fine-grained sparse attention mechanism that reduces training and inference cost while preserving quality in long-context scenarios. A scalable reinforcement learning post-training framework further improves reasoning, with reported performance in the GPT-5 class, and the model has demonstrated gold-medal results on the 2025 IMO and IOI. V3.2 also uses a large-scale agentic task synthesis pipeline to better integrate reasoning into tool-use settings, boosting compliance and generalization in interactive environments.

Users can control the reasoning behaviour with the `reasoning` `enabled` boolean. [Learn more in our docs](https://openrouter.ai/docs/use-cases/reasoning-tokens#enable-reasoning-with-default-config)",163840.0,,"[""frequency_penalty"",""include_reasoning"",""logit_bias"",""logprobs"",""max_tokens"",""min_p"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_logprobs"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,,0.00000026,0.00000038,,,,0.00000013,,163840.0,,False,1.0,0.95,,,,,deepseek-deepseek-v32|deepseek-v32|deepseek/deepseek-v32|deepseek/deepseek-v32-20251201,deepseek-v32
2026-02-23,deepseek-v32,medium,True,True,DeepSeek V3.2 Exp (Non-reasoning),deepseek-v3-2-0925,DeepSeek: DeepSeek V3.2 Exp,deepseek/deepseek-v3.2-exp,deepseek/deepseek-v3.2-exp,78.0,60.0,9,deepseek-v32,core_name_exact,deepseek-v3-2-0925,07c35e00-2b12-44c8-91cc-408629cd569e,2025-09-29,50.256,1.208,1.208,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,28.3,30.0,57.7,0.836,0.738,0.086,0.554,0.399,,,0.577,0.431,0.43,0.25,0.339,0.315,0.28,0.42,,,,,07c35e00-2b12-44c8-91cc-408629cd569e|deepseek-v3-2|deepseek-v3-2-0925|deepseek-v32|deepseek-v32-exp-non-reasoning,deepseek-v32,deepseek/deepseek-v32-exp,deepseek-ai/DeepSeek-V3.2-Exp,1759150481.0,"DeepSeek-V3.2-Exp is an experimental large language model released by DeepSeek as an intermediate step between V3.1 and future architectures. It introduces DeepSeek Sparse Attention (DSA), a fine-grained sparse attention mechanism designed to improve training and inference efficiency in long-context scenarios while maintaining output quality. Users can control the reasoning behaviour with the `reasoning` `enabled` boolean. [Learn more in our docs](https://openrouter.ai/docs/use-cases/reasoning-tokens#enable-reasoning-with-default-config)

The model was trained under conditions aligned with V3.1-Terminus to enable direct comparison. Benchmarking shows performance roughly on par with V3.1 across reasoning, coding, and agentic tool-use tasks, with minor tradeoffs and gains depending on the domain. This release focuses on validating architectural optimizations for extended context lengths rather than advancing raw task accuracy, making it primarily a research-oriented model for exploring efficient transformer designs.",163840.0,,"[""frequency_penalty"",""include_reasoning"",""max_tokens"",""presence_penalty"",""reasoning"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,deepseek-v3.1,0.00000027,0.00000041,,,,,,163840.0,65536.0,False,0.6,0.95,,,,,deepseek-deepseek-v32-exp|deepseek-v32|deepseek-v32-exp|deepseek/deepseek-v32|deepseek/deepseek-v32-exp,deepseek-v32
2026-02-23,deepseek-v32-speciale,high,True,True,DeepSeek V3.2 Speciale,deepseek-v3-2-speciale,DeepSeek: DeepSeek V3.2 Speciale,deepseek/deepseek-v3.2-speciale,deepseek/deepseek-v3.2-speciale-20251201,81.0,61.0,11,deepseek-v32-speciale,core_name_exact,deepseek-v3-2-speciale,527e943a-adc6-4e69-93af-d1608e1b5fed,2025-12-01,0.0,0.0,0.0,llms/models,58b835bf-4c87-4f87-a846-df4b692c6e7d,DeepSeek,deepseek,34.1,37.9,96.7,0.863,0.871,0.261,0.896,0.44,,,0.967,0.639,0.593,0.348,0.0,0.425,0.4,0.5,,,,,527e943a-adc6-4e69-93af-d1608e1b5fed|deepseek-v3-2-speciale|deepseek-v32-speciale,deepseek-v32-speciale,deepseek/deepseek-v32-speciale-20251201,deepseek-ai/DeepSeek-V3.2-Speciale,1764594837.0,"DeepSeek-V3.2-Speciale is a high-compute variant of DeepSeek-V3.2 optimized for maximum reasoning and agentic performance. It builds on DeepSeek Sparse Attention (DSA) for efficient long-context processing, then scales post-training reinforcement learning to push capability beyond the base model. Reported evaluations place Speciale ahead of GPT-5 on difficult reasoning workloads, with proficiency comparable to Gemini-3.0-Pro, while retaining strong coding and tool-use reliability. Like V3.2, it benefits from a large-scale agentic task synthesis pipeline that improves compliance and generalization in interactive environments.",163840.0,,"[""include_reasoning"",""max_tokens"",""reasoning"",""temperature"",""top_p""]",,text->text,"[""text""]","[""text""]",DeepSeek,,0.0000004,0.0000012,,,,0.0000002,,163840.0,65536.0,False,1.0,0.95,,,,,deepseek-deepseek-v32-speciale|deepseek-v32-speciale|deepseek/deepseek-v32-speciale|deepseek/deepseek-v32-speciale-20251201,deepseek-v32-speciale
2026-02-23,devstral-2,medium,True,True,Devstral 2,devstral-2,Mistral: Devstral 2 2512,mistralai/devstral-2512,mistralai/devstral-2512,82.0,121.0,9,devstral-2,core_name_exact,devstral-2,09f43999-b67b-4c1b-b050-44df41ed7e62,2025-12-09,75.832,0.389,0.389,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,22.0,23.7,36.7,0.762,0.594,0.036,0.448,0.331,,,0.367,0.381,0.3,0.189,0.249,0.0,0.0,0.0,,,,,09f43999-b67b-4c1b-b050-44df41ed7e62|devstral-2,devstral-2,mistralai/devstral-2512,mistralai/Devstral-2-123B-Instruct-2512,1765285419.0,"Devstral 2 is a state-of-the-art open-source model by Mistral AI specializing in agentic coding. It is a 123B-parameter dense transformer model supporting a 256K context window.

Devstral 2 supports exploring codebases and orchestrating changes across multiple files while maintaining architecture-level context. It tracks framework dependencies, detects failures, and retries with corrections—solving challenges like bug fixing and modernizing legacy systems. The model can be fine-tuned to prioritize specific languages or optimize for large enterprise codebases. It is available under a modified MIT license.",262144.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,,0.0000004,0.000002,,,,,,262144.0,,False,0.3,,,,,,devstral|devstral-2|devstral-2-2512|devstral-2512|mistral-devstral-2-2512|mistralai/devstral|mistralai/devstral-2512,devstral-2
2026-02-23,devstral-medium,high,True,True,Devstral Medium,devstral-medium,Mistral: Devstral Medium,mistralai/devstral-medium,mistralai/devstral-medium-2507,83.0,122.0,11,devstral-medium,core_name_exact,devstral-medium,aba82268-2bb7-4a0f-80be-9b7722e2145b,2025-07-10,107.934,0.433,0.433,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,18.6,15.9,4.7,0.708,0.492,0.038,0.337,0.294,0.707,0.067,0.047,0.299,0.287,0.091,0.199,0.8,0.4,2.0,,,,,aba82268-2bb7-4a0f-80be-9b7722e2145b|devstral-medium,devstral-medium,mistralai/devstral-medium-2507,,1752161321.0,"Devstral Medium is a high-performance code generation and agentic reasoning model developed jointly by Mistral AI and All Hands AI. Positioned as a step up from Devstral Small, it achieves 61.6% on SWE-Bench Verified, placing it ahead of Gemini 2.5 Pro and GPT-4.1 in code-related tasks, at a fraction of the cost. It is designed for generalization across prompt styles and tool use in code agents and frameworks.

Devstral Medium is available via API only (not open-weight), and supports enterprise deployment on private infrastructure, with optional fine-tuning capabilities.",131072.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,,0.0000004,0.000002,,,,,,131072.0,,False,0.3,,,,,,devstral-medium|mistral-devstral-medium|mistralai/devstral-medium|mistralai/devstral-medium-2507,devstral-medium
2026-02-23,devstral-small,low,True,True,Devstral Small (Jul '25),devstral-small,Mistral: Devstral Small 1.1,mistralai/devstral-small,mistralai/devstral-small-2507,84.0,123.0,1,devstral-small,alias_overlap,devstral-small,9eae4ec4-61b8-48bc-9843-3edd506ae933,2025-07-10,234.194,0.35,0.35,llms/models,b5c0639a-cc9c-443b-a07e-bae6b7088933,Mistral,mistral,15.2,12.1,29.3,0.622,0.414,0.037,0.254,0.243,0.635,0.003,0.293,0.346,0.17,0.061,0.284,0.15,0.1,0.3,,,,,9eae4ec4-61b8-48bc-3edd506ae933|9eae4ec4-61b8-48bc-9843-3edd506ae933|devstral-small|devstral-small-jul-25,devstral-small,mistralai/devstral-small-2507,mistralai/Devstral-Small-2507,1752160751.0,"Devstral Small 1.1 is a 24B parameter open-weight language model for software engineering agents, developed by Mistral AI in collaboration with All Hands AI. Finetuned from Mistral Small 3.1 and released under the Apache 2.0 license, it features a 128k token context window and supports both Mistral-style function calling and XML output formats.

Designed for agentic coding workflows, Devstral Small 1.1 is optimized for tasks such as codebase exploration, multi-file edits, and integration into autonomous development agents like OpenHands and Cline. It achieves 53.6% on SWE-Bench Verified, surpassing all other open models on this benchmark, while remaining lightweight enough to run on a single 4090 GPU or Apple silicon machine. The model uses a Tekken tokenizer with a 131k vocabulary and is deployable via vLLM, Transformers, Ollama, LM Studio, and other OpenAI-compatible runtimes.
",131072.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""tool_choice"",""tools"",""top_p""]",,text->text,"[""text""]","[""text""]",Mistral,,0.0000001,0.0000003,,,,,,131072.0,,False,0.3,,,,,,devstral-small|devstral-small-11|mistral-devstral-small-11|mistralai/devstral-small|mistralai/devstral-small-2507,devstral-small-11
2026-02-23,ernie-45-300b-a47b,high,True,True,ERNIE 4.5 300B A47B,ernie-4-5-300b-a47b,Baidu: ERNIE 4.5 300B A47B ,baidu/ernie-4.5-300b-a47b,baidu/ernie-4.5-300b-a47b,91.0,40.0,11,ernie-45-300b-a47b,core_name_exact,ernie-4-5-300b-a47b,ae4fe623-80ab-4ea3-8921-70a18ea0fc7e,2025-06-30,18.971,1.931,1.931,llms/models,bfb6e769-2456-4027-a6da-e9e05b627a21,Baidu,baidu,14.9,14.5,41.3,0.776,0.811,0.035,0.467,0.315,0.931,0.493,0.413,0.391,0.023,0.061,0.0,0.485,0.28,1.1,,,,,ae4fe623-80ab-4ea3-70a18ea0fc7e|ae4fe623-80ab-4ea3-8921-70a18ea0fc7e|ernie-4-5-300b-a47b|ernie-45-300b-a47b,ernie-45-300b-a47b,baidu/ernie-45-300b-a47b,baidu/ERNIE-4.5-300B-A47B-PT,1751300139.0,"ERNIE-4.5-300B-A47B is a 300B parameter Mixture-of-Experts (MoE) language model developed by Baidu as part of the ERNIE 4.5 series. It activates 47B parameters per token and supports text generation in both English and Chinese. Optimized for high-throughput inference and efficient scaling, it uses a heterogeneous MoE structure with advanced routing and quantization strategies, including FP8 and 2-bit formats. This version is fine-tuned for language-only tasks and supports reasoning, tool parameters, and extended context lengths up to 131k tokens. Suitable for general-purpose LLM applications with high reasoning and throughput demands.",123000.0,,"[""frequency_penalty"",""max_tokens"",""presence_penalty"",""repetition_penalty"",""response_format"",""seed"",""stop"",""structured_outputs"",""temperature"",""top_k"",""top_p""]",,text->text,"[""text""]","[""text""]",Other,,0.00000028,0.0000011,,,,,,123000.0,12000.0,False,,,,,,,baidu-ernie-45-300b-a47b|baidu/ernie-45-300b-a47b|ernie-45-300b-a47b,ernie-45-300b-a47b
